desigcomercial;numbicicletas;numbicicletas__1;numdocasvacias;position;entity_ts;coordinates;lon;lat;coordinates
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 4:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 8:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 10:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 12:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 13:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 13:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 15:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 19:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 22:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/02/2020 23:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 3:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 7:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 12:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 14:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 15:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 16:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 20:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/02/2020 22:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 5:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 5:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 5:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 6:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 8:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 9:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 13:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 16:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 16:47;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 16:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 17:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 18:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 21:05;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 22:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 23:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/02/2020 23:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 1:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 2:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 2:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 2:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 3:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 4:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 8:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 9:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 10:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 18:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 19:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 19:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 22:42;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/02/2020 23:45;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 0:25;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 1:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 1:42;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 1:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 2:26;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 5:43;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 10:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 15:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 17:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 18:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 21:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/02/2020 21:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 1:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 4:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 4:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 6:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 7:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 10:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 12:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 13:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 15:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 15:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 16:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 19:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 21:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 22:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/02/2020 23:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 0:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 1:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 3:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 5:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 6:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 7:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 8:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 9:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 10:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 11:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 16:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 18:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 19:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 21:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 21:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 21:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 22:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 22:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/02/2020 22:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 0:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 3:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 4:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 7:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 9:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 10:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 11:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 12:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 13:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 14:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 14:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 15:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 15:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 16:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 19:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 20:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;21;21;1;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 21:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 21:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;21;21;1;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 21:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/02/2020 22:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 0:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 3:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 4:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 6:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 10:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 12:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 13:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 14:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 14:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 17:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};19/02/2020 21:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 0:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 2:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 2:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 2:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 4:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 4:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 5:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 8:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 10:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 17:46;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 18:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 18:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 18:42;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 19:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;22;22;0;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 19:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 21:41;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;21;21;1;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};20/02/2020 23:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 0:02;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 2:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 3:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 4:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 7:42;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 8:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 11:09;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 13:27;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 15:06;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 19:44;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 21:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};21/02/2020 23:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 1:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 2:01;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 2:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 4:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
